,Position,Track Name,Artist,Streams,URL,Date,Region
475993,195,Yellow,Coldplay,16857,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-11,ph
476083,85,The Scientist,Coldplay,35329,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-12,ph
476177,179,Hypnotised,Coldplay,17865,https://open.spotify.com/track/5LXj9Ch3O9ATm1NoHT8GXn,2017-03-12,ph
476194,196,Yellow,Coldplay,16770,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-12,ph
476277,79,The Scientist,Coldplay,40667,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-13,ph
476382,184,Yellow,Coldplay,18659,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-13,ph
476473,75,The Scientist,Coldplay,42261,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-14,ph
476589,191,Yellow,Coldplay,18093,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-14,ph
476596,198,Everglow,Coldplay,17393,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-14,ph
476675,77,The Scientist,Coldplay,40914,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-15,ph
476779,181,Yellow,Coldplay,19147,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-15,ph
476875,77,The Scientist,Coldplay,41933,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-16,ph
476986,188,Yellow,Coldplay,18322,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-16,ph
477075,77,The Scientist,Coldplay,39064,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-17,ph
477188,190,Yellow,Coldplay,17385,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-17,ph
477282,84,The Scientist,Coldplay,35778,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-18,ph
477479,81,The Scientist,Coldplay,34867,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-19,ph
477672,74,The Scientist,Coldplay,40785,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-20,ph
477794,196,Yellow,Coldplay,17673,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-20,ph
477867,69,The Scientist,Coldplay,42264,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-21,ph
477993,195,Yellow,Coldplay,18637,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-21,ph
478071,73,The Scientist,Coldplay,42516,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-22,ph
478173,175,Yellow,Coldplay,20155,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-22,ph
478267,69,The Scientist,Coldplay,43147,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-23,ph
478386,188,Yellow,Coldplay,19257,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-23,ph
478468,70,The Scientist,Coldplay,40480,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-24,ph
478591,193,Yellow,Coldplay,18051,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-24,ph
478676,78,The Scientist,Coldplay,35993,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-25,ph
478796,198,Yellow,Coldplay,15929,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-25,ph
478872,74,The Scientist,Coldplay,35247,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-26,ph
478997,199,Yellow,Coldplay,15620,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-26,ph
479066,68,The Scientist,Coldplay,42098,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-27,ph
479184,186,Yellow,Coldplay,18474,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-27,ph
479192,194,Everglow,Coldplay,17427,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-27,ph
479260,62,The Scientist,Coldplay,44643,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-28,ph
479385,187,Everglow,Coldplay,19287,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-28,ph
479462,64,The Scientist,Coldplay,45029,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-29,ph
479595,197,Yellow,Coldplay,18560,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-29,ph
479596,198,Everglow,Coldplay,18533,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-29,ph
479661,63,The Scientist,Coldplay,45998,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-30,ph
479792,194,Everglow,Coldplay,18629,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-30,ph
479797,199,Yellow,Coldplay,18233,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-30,ph
479863,65,The Scientist,Coldplay,44500,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-03-31,ph
479984,186,Everglow,Coldplay,18968,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-03-31,ph
479992,194,Yellow,Coldplay,18389,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-03-31,ph
480066,68,The Scientist,Coldplay,41697,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-01,ph
480166,168,Everglow,Coldplay,19023,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-01,ph
480175,177,Yellow,Coldplay,18404,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-01,ph
480255,57,The Scientist,Coldplay,44330,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-02,ph
480331,133,Everglow,Coldplay,21867,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-02,ph
480342,144,Yellow,Coldplay,20593,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-02,ph
480380,182,Fix You,Coldplay,17422,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-02,ph
480446,48,The Scientist,Coldplay,61808,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-03,ph
480495,97,Everglow,Coldplay,31617,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-03,ph
480498,100,Yellow,Coldplay,30557,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-03,ph
480515,117,Fix You,Coldplay,27667,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-03,ph
480538,140,Hymn For The Weekend,Coldplay,24534,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-03,ph
480572,174,A Head Full Of Dreams,Coldplay,20643,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-03,ph
480580,182,A Sky Full of Stars,Coldplay,20220,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-03,ph
480581,183,Adventure Of A Lifetime,Coldplay,20088,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-03,ph
480591,193,Up&Up,Coldplay,18598,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-03,ph
480595,197,Paradise,Coldplay,18294,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-03,ph
480598,200,Viva La Vida,Coldplay,17859,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-03,ph
480614,16,The Scientist,Coldplay,106093,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-04,ph
480645,47,Fix You,Coldplay,63434,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-04,ph
480656,58,Yellow,Coldplay,50371,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-04,ph
480657,59,Hymn For The Weekend,Coldplay,50027,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-04,ph
480658,60,Everglow,Coldplay,49652,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-04,ph
480670,72,A Head Full Of Dreams,Coldplay,40621,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-04,ph
480671,73,Paradise,Coldplay,40308,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-04,ph
480675,77,A Sky Full of Stars,Coldplay,38241,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-04,ph
480679,81,Up&Up,Coldplay,37357,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-04,ph
480684,86,Adventure Of A Lifetime,Coldplay,36008,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-04,ph
480695,97,Magic,Coldplay,32663,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,2017-04-04,ph
480700,102,Viva La Vida,Coldplay,31700,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-04,ph
480707,109,Every Teardrop Is a Waterfall,Coldplay,30638,https://open.spotify.com/track/6lpWMtQoGqQyEZuyIwhbkO,2017-04-04,ph
480710,112,Birds,Coldplay,29707,https://open.spotify.com/track/3HWDWyIqWuLsTHECx9DvXF,2017-04-04,ph
480712,114,Clocks,Coldplay,29620,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,2017-04-04,ph
480746,148,Hymn For The Weekend - Seeb Remix,Coldplay,24515,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-04-04,ph
480752,154,Everglow - Live From Spotify London,Coldplay,24085,https://open.spotify.com/track/6U8VHaQxzECez4TSt0nmiP,2017-04-04,ph
480753,155,Viva La Vida - Live From Spotify London,Coldplay,24080,https://open.spotify.com/track/6qt0IWS8y6yGR6gNTEmQzj,2017-04-04,ph
480759,161,"A Sky Full Of Stars - Live At The Royal Albert Hall, London",Coldplay,23397,https://open.spotify.com/track/2WXTF0qgKbczC2O8VymeLO,2017-04-04,ph
480765,167,Charlie Brown,Coldplay,22881,https://open.spotify.com/track/0x5CxIxVZUxwOQbwiVLS6J,2017-04-04,ph
480769,171,Yellow - Live From Spotify London,Coldplay,22624,https://open.spotify.com/track/33koOQs551ijjVmLbmrcDc,2017-04-04,ph
480782,184,In My Place,Coldplay,21135,https://open.spotify.com/track/2nvC4i2aMo4CzRjRflysah,2017-04-04,ph
480794,196,Midnight,Coldplay,19750,https://open.spotify.com/track/4GKk1uNzpxIptBuaY97Dkj,2017-04-04,ph
480809,11,The Scientist,Coldplay,115218,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-05,ph
480832,34,Fix You,Coldplay,76275,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-05,ph
480845,47,Yellow,Coldplay,61808,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-05,ph
480847,49,Everglow,Coldplay,59832,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-05,ph
480853,55,Hymn For The Weekend,Coldplay,56713,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-05,ph
480862,64,A Sky Full of Stars,Coldplay,46982,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-05,ph
480864,66,A Head Full Of Dreams,Coldplay,44736,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-05,ph
480867,69,Paradise,Coldplay,44137,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-05,ph
480869,71,Adventure Of A Lifetime,Coldplay,43088,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-05,ph
480871,73,Up&Up,Coldplay,42878,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-05,ph
480884,86,Viva La Vida,Coldplay,37732,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-05,ph
480886,88,Magic,Coldplay,36635,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,2017-04-05,ph
480905,107,Every Teardrop Is a Waterfall,Coldplay,31575,https://open.spotify.com/track/6lpWMtQoGqQyEZuyIwhbkO,2017-04-05,ph
480906,108,Birds,Coldplay,31530,https://open.spotify.com/track/3HWDWyIqWuLsTHECx9DvXF,2017-04-05,ph
480914,116,Clocks,Coldplay,30082,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,2017-04-05,ph
480921,123,Hymn For The Weekend - Seeb Remix,Coldplay,29074,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-04-05,ph
480952,154,Charlie Brown,Coldplay,24583,https://open.spotify.com/track/0x5CxIxVZUxwOQbwiVLS6J,2017-04-05,ph
480965,167,"A Sky Full Of Stars - Live At The Royal Albert Hall, London",Coldplay,23407,https://open.spotify.com/track/2WXTF0qgKbczC2O8VymeLO,2017-04-05,ph
480970,172,Ink,Coldplay,22856,https://open.spotify.com/track/6c6W25YoDGjTq3qSPOga5t,2017-04-05,ph
480974,176,In My Place,Coldplay,22528,https://open.spotify.com/track/2nvC4i2aMo4CzRjRflysah,2017-04-05,ph
480976,178,Viva La Vida - Live From Spotify London,Coldplay,22183,https://open.spotify.com/track/6qt0IWS8y6yGR6gNTEmQzj,2017-04-05,ph
480979,181,Yellow - Live From Spotify London,Coldplay,22103,https://open.spotify.com/track/33koOQs551ijjVmLbmrcDc,2017-04-05,ph
480983,185,Everglow - Live From Spotify London,Coldplay,21727,https://open.spotify.com/track/6U8VHaQxzECez4TSt0nmiP,2017-04-05,ph
480988,190,Midnight,Coldplay,21043,https://open.spotify.com/track/4GKk1uNzpxIptBuaY97Dkj,2017-04-05,ph
480996,198,Always In My Head,Coldplay,20076,https://open.spotify.com/track/0FMjqbY3aWo1QDbo3GwXib,2017-04-05,ph
481015,17,The Scientist,Coldplay,98006,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-06,ph
481047,49,Fix You,Coldplay,58425,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-06,ph
481055,57,Everglow,Coldplay,51078,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-06,ph
481056,58,Yellow,Coldplay,50691,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-06,ph
481070,72,Hymn For The Weekend,Coldplay,40271,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-06,ph
481084,86,A Sky Full of Stars,Coldplay,35135,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-06,ph
481096,98,Up&Up,Coldplay,31942,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-06,ph
481102,104,A Head Full Of Dreams,Coldplay,31254,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-06,ph
481103,105,Paradise,Coldplay,31110,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-06,ph
481107,109,Adventure Of A Lifetime,Coldplay,30640,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-06,ph
481127,129,Viva La Vida,Coldplay,27995,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-06,ph
481139,141,Magic,Coldplay,26098,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,2017-04-06,ph
481166,168,Every Teardrop Is a Waterfall,Coldplay,22646,https://open.spotify.com/track/6lpWMtQoGqQyEZuyIwhbkO,2017-04-06,ph
481176,178,Clocks,Coldplay,21820,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,2017-04-06,ph
481178,180,Hymn For The Weekend - Seeb Remix,Coldplay,21630,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-04-06,ph
481180,182,Birds,Coldplay,21546,https://open.spotify.com/track/3HWDWyIqWuLsTHECx9DvXF,2017-04-06,ph
481221,23,The Scientist,Coldplay,84160,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-07,ph
481256,58,Fix You,Coldplay,47276,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-07,ph
481265,67,Yellow,Coldplay,42925,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-07,ph
481266,68,Everglow,Coldplay,42498,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-07,ph
481297,99,Hymn For The Weekend,Coldplay,30818,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-07,ph
481324,126,A Sky Full of Stars,Coldplay,27273,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-07,ph
481341,143,Up&Up,Coldplay,24754,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-07,ph
481351,153,Paradise,Coldplay,23709,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-07,ph
481354,156,Adventure Of A Lifetime,Coldplay,23659,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-07,ph
481360,162,A Head Full Of Dreams,Coldplay,23343,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-07,ph
481369,171,Viva La Vida,Coldplay,22368,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-07,ph
481385,187,Magic,Coldplay,20351,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,2017-04-07,ph
481430,32,The Scientist,Coldplay,67420,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-08,ph
481474,76,Fix You,Coldplay,35200,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-08,ph
481477,79,Yellow,Coldplay,33173,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-08,ph
481484,86,Everglow,Coldplay,31547,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-08,ph
481528,130,Hymn For The Weekend,Coldplay,23579,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-08,ph
481541,143,A Sky Full of Stars,Coldplay,21520,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-08,ph
481567,169,Up&Up,Coldplay,18906,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-08,ph
481591,193,Adventure Of A Lifetime,Coldplay,17546,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-04-08,ph
481592,194,Paradise,Coldplay,17489,https://open.spotify.com/track/7wBrglFVTNCcW6IhdgBkm1,2017-04-08,ph
481594,196,Viva La Vida,Coldplay,17410,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2017-04-08,ph
481595,197,A Head Full Of Dreams,Coldplay,17160,https://open.spotify.com/track/6f49kbOuQSOsStBpyGvQfA,2017-04-08,ph
481635,37,The Scientist,Coldplay,60142,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-09,ph
481686,88,Yellow,Coldplay,29014,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-09,ph
481689,91,Everglow,Coldplay,28390,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-09,ph
481693,95,Fix You,Coldplay,28299,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-09,ph
481745,147,Hymn For The Weekend,Coldplay,19801,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-09,ph
481764,166,A Sky Full of Stars,Coldplay,18440,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-09,ph
481798,200,Up&Up,Coldplay,15684,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-04-09,ph
481836,38,The Scientist,Coldplay,68224,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-10,ph
481888,90,Yellow,Coldplay,31896,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-10,ph
481899,101,Everglow,Coldplay,30162,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-10,ph
481906,108,Fix You,Coldplay,29066,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-10,ph
481968,170,Hymn For The Weekend,Coldplay,20612,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-10,ph
481984,186,A Sky Full of Stars,Coldplay,19420,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-10,ph
482037,39,The Scientist,Coldplay,66633,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-11,ph
482101,103,Yellow,Coldplay,29542,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-11,ph
482102,104,Everglow,Coldplay,29511,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-11,ph
482123,125,Fix You,Coldplay,26523,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-11,ph
482182,184,Hymn For The Weekend,Coldplay,19135,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-11,ph
482239,41,The Scientist,Coldplay,61888,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-12,ph
482304,106,Yellow,Coldplay,28453,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-12,ph
482309,111,Everglow,Coldplay,27355,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-12,ph
482330,132,Fix You,Coldplay,24595,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-12,ph
482397,199,Hymn For The Weekend,Coldplay,17214,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-12,ph
482398,200,A Sky Full of Stars,Coldplay,16913,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-12,ph
482439,41,The Scientist,Coldplay,54663,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-13,ph
482506,108,Everglow,Coldplay,24603,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-13,ph
482507,109,Yellow,Coldplay,24372,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-13,ph
482532,134,Fix You,Coldplay,21152,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-13,ph
482593,195,Hymn For The Weekend,Coldplay,15322,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-04-13,ph
482594,196,A Sky Full of Stars,Coldplay,14970,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,2017-04-13,ph
482642,44,The Scientist,Coldplay,48177,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-14,ph
482712,114,Everglow,Coldplay,21381,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-14,ph
482720,122,Yellow,Coldplay,20576,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-14,ph
482739,141,Fix You,Coldplay,18353,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-14,ph
482847,49,The Scientist,Coldplay,49592,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-15,ph
482924,126,Yellow,Coldplay,21986,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-15,ph
482928,130,Everglow,Coldplay,21524,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-15,ph
482954,156,Fix You,Coldplay,18653,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-15,ph
483047,49,The Scientist,Coldplay,49034,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-16,ph
483124,126,Yellow,Coldplay,21900,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-16,ph
483130,132,Everglow,Coldplay,21242,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-16,ph
483161,163,Fix You,Coldplay,17891,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-16,ph
483247,49,The Scientist,Coldplay,58186,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-17,ph
483335,137,Yellow,Coldplay,24395,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-17,ph
483340,142,Everglow,Coldplay,23843,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-17,ph
483371,173,Fix You,Coldplay,19978,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-17,ph
483449,51,The Scientist,Coldplay,59558,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-18,ph
483532,134,Everglow,Coldplay,25281,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-04-18,ph
483539,141,Yellow,Coldplay,24259,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-04-18,ph
483575,177,Fix You,Coldplay,19644,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-04-18,ph
